Price,index,Close,High,Low,Open,Volume,MA_10,MA_30,Daily_Return
Ticker,,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,
Date,,,,,,,,,
2021-04-07,315,908.15478515625,928.1284651595439,903.8245518752842,906.8625335398098,24266353,913.8861633300781,942.5626729329427,0.009348297356540192
2021-04-08,316,909.288330078125,916.8379481306634,903.6884533297169,911.850225266319,15369188,910.1612182617188,942.5211079915365,0.001248184715207934
2021-04-09,317,898.7235107421875,909.7418622564089,897.7939458378843,906.159790104371,14037885,907.202587890625,941.8953755696615,-0.011618778099824256
2021-04-12,318,866.5751953125,889.3601188333347,861.632807894605,888.271878488836,20901482,903.5615417480469,939.6304890950521,-0.035771085373229705
2021-04-13,319,875.9385375976562,879.9287521472845,869.6131669055775,872.4017415275625,19411189,900.7117309570312,936.4179300944011,0.010804996884061113
2021-04-15,320,881.6063232421875,889.1786089267097,867.4139245804644,873.4445516203328,19723716,896.8575622558594,934.2792419433594,0.006470528925551777
2021-04-16,321,876.0745239257812,884.1456245317884,873.5126286216039,878.1149969863354,15656948,893.6382019042969,931.7158426920573,-0.006274681987377906
2021-04-19,322,862.2902221679688,868.9556716698464,856.985088064207,863.3331266419872,18478808,888.1902282714843,928.6279764811198,-0.01573416573745756
2021-04-20,323,862.0408325195312,870.1345408290238,857.1891171314771,866.2803940149797,17203668,884.0435974121094,924.0793050130209,-0.0002892177622175751
2021-04-22,324,864.4213256835938,868.0714611843059,850.9544197704057,858.0052836359382,14490954,880.5113586425781,920.0067342122396,0.0027614621886353774
2021-04-23,325,863.4918212890625,870.0892067348701,859.4109352555885,864.2399827290652,11828857,876.0450622558594,915.860107421875,-0.0010752909107097919
2021-04-26,326,878.6817626953125,889.6321696188024,866.7338471259807,870.5880540621903,20846778,872.9844055175781,912.0323872884114,0.017591297371611248
2021-04-27,327,901.7161254882812,905.5929405224553,878.8631979839778,879.6566953316482,19992524,873.2836669921875,908.9732401529948,0.02621468177774844
2021-04-28,328,905.6382446289062,910.4899602170952,897.861946907099,905.8876517747103,17122437,877.1899719238281,906.182373046875,0.0043496162814002926
2021-04-29,329,917.7676391601562,927.0403205523227,910.1726842149145,917.246156900355,17412606,881.3728820800782,904.4661376953125,0.013393200434264063
2021-04-30,330,904.36865234375,923.1860285256435,901.2173310194296,910.7166908105166,19828769,883.6491149902344,902.7370544433594,-0.014599541588399823
2021-05-03,331,888.2945556640625,897.340497401844,881.0623478526642,891.4458771331132,23640186,884.8711181640625,900.5976175944011,-0.017773832206622875
2021-05-04,332,869.0463256835938,892.2620588404909,866.5071582786076,884.190958253908,21849830,885.546728515625,898.5004964192708,-0.02166874699133936
2021-05-05,333,870.6333618164062,878.9764773257763,865.1694924935965,872.1070167804479,12393609,886.4059814453125,897.1553141276041,0.0018261812816067202
2021-05-06,334,875.5758056640625,877.3895395810054,864.51205875474,871.4269155650811,14624666,887.5214294433594,894.8730448404948,0.005676837190507822
2021-05-07,335,875.915771484375,886.7527777675398,873.3085405592442,878.6363420246701,12288548,888.7638244628906,892.898350016276,0.00038827685520015365
2021-05-10,336,873.3993530273438,882.740038023686,871.0188609169002,879.2033017480504,13941237,888.2355834960938,890.4604024251302,-0.0028729000423942663
2021-05-11,337,876.5506591796875,878.9991548596583,866.0536709526697,868.320883202796,13478264,885.7190368652343,888.735097249349,0.0036080930692481417
2021-05-12,338,867.4819946289062,876.4372641804301,864.6934200952072,875.1676804843173,13177961,881.9034118652344,887.5516418457031,-0.010345853323831977
2021-05-14,339,878.4324340820312,880.563518938135,864.2400338075389,874.2381482108096,13291616,877.9698913574218,886.6848347981771,0.01262324696181083
2021-05-17,340,888.8839721679688,890.2895633789483,875.3036666921718,878.4323799585411,11873078,876.4214233398437,885.6427001953125,0.011897941925219868
2021-05-18,341,901.3987426757812,908.0415246390668,894.3932139164108,898.2474211128352,12064918,877.7318420410156,885.413720703125,0.014079194697694142
2021-05-19,342,905.5248413085938,914.32143492012,894.1664125157001,897.7938200130252,16317002,881.3796936035156,885.0388834635417,0.004577439969090991
2021-05-20,343,900.2423706054688,911.8048706158811,898.2472934944823,905.9102510089941,11422532,884.3405944824219,884.9300577799479,-0.005833601092037566
2021-05-21,344,908.0187377929688,911.2153947907652,900.514455659808,903.235026290113,10785605,887.5848876953125,885.2058919270834,0.008638081744885895
2021-05-24,345,900.3558349609375,911.3062425850612,898.7008364416796,910.4900173207081,8551760,890.0288940429688,884.9459269205729,-0.008439146146539511
2021-05-25,346,890.153564453125,905.5022080454436,888.7252453359569,905.2301329831129,14780102,891.7043151855469,884.3081013997396,-0.01133137600896994
2021-05-26,347,893.2822265625,897.5671839561246,891.1284738713696,895.5267109206686,7480204,893.3774719238281,884.1267252604167,0.0035147442355041303
2021-05-27,348,896.0255737304688,903.6885320706949,889.7455387788042,893.3956745411289,26819294,896.2318298339844,885.1084045410156,0.0030710867029399846
2021-05-28,349,949.8478393554688,954.472815743996,902.3282518740783,902.3282518740783,56469931,903.3733703613282,887.5720479329427,0.06006777842391142
2021-05-31,350,979.5474853515625,993.7852201877816,945.4268031702701,953.1124286476038,59124142,912.4397216796875,890.8367533365886,0.03126779339335739
2021-06-01,351,983.447021484375,998.4555855632798,973.290112651038,982.1320420491826,28013832,920.6445495605469,894.4158365885417,0.003980956708201866
2021-06-02,352,998.1156005859375,1001.856407995626,978.0512481274061,978.0512481274061,24630162,929.9036254882812,898.943349202474,0.014915474632708037
2021-06-03,353,1001.9243774414062,1020.220331233519,995.7804103170117,1007.0707759680465,23974257,940.071826171875,903.6061340332031,0.003815967662696318
2021-06-04,354,993.2412109375,1005.007723278059,990.4072405064371,1004.2595618006808,14468646,948.5940734863282,907.9001302083333,-0.008666488908155245
2021-06-07,355,1009.9727172851562,1016.5928305525485,990.747259262441,998.4556127916534,16336573,959.55576171875,912.7828267415365,0.0168453605865424
2021-06-08,356,1004.1688232421875,1009.8593716828784,996.7098768905071,1009.6100245190582,9674735,970.9572875976562,916.9657287597656,-0.005746584975651503
2021-06-09,357,986.2130126953125,1007.0708023507111,978.4819907883092,1006.1639653966724,11409161,980.2503662109375,919.7822916666667,-0.017881266706628707
2021-06-10,358,989.8404541015625,1011.1517216348074,987.3692305170946,994.5561020859403,14155653,989.6318542480469,922.5890319824218,0.003678152041754368
2021-06-11,359,1007.0098876953125,1013.766875641892,991.9717457006176,993.24581569042,13762778,995.3480590820312,925.5637736002604,0.017345657598258013
2021-06-14,360,1021.4564208984375,1027.530819009634,998.7740423359074,1007.8515792569079,20332436,999.5389526367187,929.46669921875,0.014345969567575834
2021-06-15,361,1023.7770385742188,1035.106825043558,1019.3634081270661,1028.7822100785202,15174215,1003.5719543457031,933.9827819824219,0.0022718714458127565
2021-06-16,362,1006.3045043945312,1022.4346788679379,1003.6881840170562,1021.4564397057088,10797349,1004.3908447265625,938.5580546061198,-0.017066737699080403
2021-06-17,363,1008.1473999023438,1016.9519142263862,991.8807422543711,1001.0264608448158,15745975,1005.0131469726563,943.141855875651,0.0018313497552326918
2021-06-18,364,1012.6974487304688,1016.9518504435479,993.9054594499104,1012.6292078814683,29369026,1006.9587707519531,947.712577311198,0.0045132773526626035
2021-06-21,365,1017.9755859375,1022.6394327555987,1001.0947014517697,1002.6189877915085,12186448,1007.7590576171875,952.4479044596354,0.005211958629547153
2021-06-22,366,1012.742919921875,1028.7821668704214,1009.8308290128952,1025.596992217332,12871913,1008.6164672851562,957.0926900227864,-0.00514026670964407
2021-06-23,367,1003.4608154296875,1024.0500559302593,1001.7999870984139,1023.777092514532,16653951,1010.3412475585938,961.3230285644531,-0.009165311659649511
2021-06-24,368,979.8683471679688,1007.669572262773,973.7257080355693,1004.1432535343797,91461975,1009.3440368652343,965.0692403157552,-0.023511100681710584
2021-06-25,369,957.5499877929688,979.868355835384,946.9254774381874,979.868355835384,55355022,1004.398046875,967.7064921061198,-0.022776895936586716
2021-06-28,370,949.1550903320312,967.5830690553377,946.8800342020979,965.535542609245,20277042,997.1679138183594,969.7155293782552,-0.008767059232371421
2021-06-29,371,949.97412109375,959.6203929887992,948.2906059997632,950.7476377872767,27144063,989.7876220703125,971.3347086588542,0.000862905093236277
2021-06-30,372,960.3711547851562,965.8312654969786,951.4529057551116,953.8189497184267,19762858,985.194287109375,973.162919108073,0.010944544130776501
2021-07-01,373,954.592529296875,966.0587979305755,953.2502184775107,963.715500911565,12534407,979.8388000488281,974.9745910644531,-0.006017075231267155
2021-07-02,374,968.7433471679688,970.4951632609226,952.317400936898,954.1602048328318,14086620,975.4433898925781,976.9987447102865,0.014823935277931355
2021-07-05,375,978.3668823242188,979.8911687487861,969.8581385815543,972.1104477919255,11702287,971.48251953125,979.5991129557292,0.009934039995612265
2021-07-06,376,966.8095703125,977.775345876362,964.7165499262375,975.9780960314433,10070124,966.8891845703125,982.1543131510417,-0.011812861024346089
2021-07-07,377,960.09814453125,968.1518891821571,954.6152867923088,968.1518891821571,10454892,962.5529174804688,984.3815104166666,-0.006941828036601594
2021-07-08,378,952.1581420898438,963.2377120648708,946.880007204719,963.2377120648708,11185460,959.7818969726562,986.2525960286458,-0.008269990403202754
2021-07-09,379,942.4208984375,951.7486525291566,940.1003484340649,950.0650773140198,9037675,958.2689880371094,986.0050313313802,-0.010226498332484901
2021-07-12,380,948.2905883789062,956.2077909534229,943.9224517127791,946.3112426024383,8585292,958.1825378417968,984.963134765625,0.006228310462064179
2021-07-13,381,955.3887329101562,956.9130192420056,950.0877909959721,955.525214607773,6717133,958.7239990234375,984.0278584798177,0.007485199809252885
2021-07-14,382,949.1550903320312,958.6420731903104,946.9937689554591,955.6844881859736,8532544,957.602392578125,982.3958414713542,-0.006524718539580254
2021-07-15,383,947.4943237304688,953.2502049164673,945.7425076403309,953.2502049164673,9448356,956.8925720214844,980.5815063476563,-0.0017497315438529393
2021-07-16,384,961.1673583984375,962.2366455584815,949.8830661097808,949.951306958421,8828185,956.1349731445313,979.5123779296875,0.01443072990045513
2021-07-19,385,955.0475463867188,966.4455743808566,951.9989734743655,955.5252925444601,8354449,953.8030395507812,977.6815388997396,-0.006367061842295629
2021-07-20,386,952.7041015625,959.1653183707836,948.2450375383125,955.2976750301373,6741464,952.3924926757812,975.9660481770833,-0.0024537467617029574
2021-07-22,387,964.9439697265625,966.4000152300578,954.683470529445,964.1704530749702,7972397,952.8770751953125,975.257080078125,0.012847502329409899
2021-07-23,388,958.1188354492188,971.2004383163171,956.4580071605648,971.2004383163171,9937030,953.47314453125,974.1996927897136,-0.007073088688535734
2021-07-26,389,944.99169921875,965.0804452589716,942.3753787545852,959.1653356602167,12389668,953.730224609375,972.1324198404948,-0.013700947883269698
2021-07-27,390,935.0496826171875,948.1085383406385,929.1345728588083,944.9689777697635,10824523,952.4061340332031,969.2521952311198,-0.01052074490154975
2021-07-28,391,927.0187377929688,936.414732655119,917.4179602018662,936.414732655119,12897848,949.5691345214843,966.0269185384115,-0.00858878942318897
2021-07-29,392,934.25341796875,943.8769425785124,929.7715466212894,934.5946824013536,13765738,948.0789672851563,963.6252156575521,0.007804243734064631
2021-07-30,393,926.0859375,940.9420420087474,924.174832733627,936.4146770615433,11350608,945.9381286621094,960.889833577474,-0.008742253773614928
2021-08-02,394,943.012451171875,946.1520117827725,928.7478263645152,934.7312372274596,10925104,944.1226379394532,958.5670003255208,0.018277476189271002
2021-08-03,395,949.9512939453125,951.4300863540562,939.2357958963441,950.9750871922383,11817299,943.6130126953125,956.2995239257813,0.007358166654973353
2021-08-04,396,957.2316284179688,961.8954756587327,949.6101358514545,952.9772263092809,13169800,944.0657653808594,954.4491475423177,0.007663902895926222
2021-08-05,397,971.1094360351562,980.4598768953389,957.4590392491626,962.0318984025091,21252078,944.6823120117188,953.3707682291666,0.014497857368256373
2021-08-06,398,950.5428466796875,976.8880266163,945.8561927770681,969.1528000617284,16620987,943.9247131347656,952.393251546224,-0.021178446622285962
2021-08-09,399,945.128173828125,950.8841149123823,940.2822912594686,946.8799898333923,7494143,943.9383605957031,951.9791910807292,-0.005696400609900287
2021-08-10,400,950.0877685546875,961.4403616289129,943.5811181110125,947.3349664779623,11919198,945.4421691894531,952.0102803548177,0.005247536645187845
2021-08-11,401,963.39697265625,964.6254885296094,947.9720727670094,954.1374592617027,9184963,949.0799926757812,952.4577087402344,0.014008394321094242
2021-08-12,402,960.3029174804688,967.4466034758628,957.8003316249841,966.8550623942889,8137612,951.6849426269531,952.4554341634115,-0.003211609817758143
2021-08-13,403,976.2965087890625,978.2303606065249,959.5975996548036,963.3969420853272,12780901,956.7059997558594,953.1789001464844,0.016654735727093195
2021-08-16,404,988.9685668945312,1002.3914332731313,968.3337742680684,977.9800453155041,21935444,961.301611328125,953.8530741373698,0.012979722852011877
2021-08-17,405,984.759765625,994.2922421974579,977.2975624086582,986.8528461084586,12658169,964.7824584960938,954.0661702473958,-0.0042557482719064454
2021-08-18,406,988.5819091796875,995.0203194571639,979.4589373887336,989.1961972236583,10075860,967.9174865722656,954.791914876302,0.0038812954063589533
2021-08-20,407,977.4795532226562,988.2860390419917,972.3606471777291,975.090702319037,9426282,968.5544982910156,955.3712951660157,-0.011230587828826244
2021-08-23,408,983.895263671875,989.1961455676026,970.2221199980743,989.1961455676026,9854395,971.8897399902344,956.42919921875,0.006563523940799287
2021-08-24,409,993.6098022460938,997.3863978639248,980.8239096504693,985.123805492856,11864472,976.7379028320313,958.1354960123698,0.009873549485302169
2021-08-25,410,1002.20947265625,1010.1267354530132,991.9717199859176,994.3833180171741,13380559,981.9500732421875,959.932792154948,0.008654977427473343
2021-08-26,411,1014.8815307617188,1021.4564824929126,1003.3014677332652,1004.666525440298,18589616,987.0985290527344,961.9158854166667,0.012644121265270813
2021-08-27,412,1013.4937744140625,1020.4782919319844,1008.3294342208058,1017.8619111430866,10480636,992.4176147460937,964.0605082194011,-0.0013674072348274224
2021-08-30,413,1032.990966796875,1035.5391065503322,1017.7708505413503,1023.7770080256,14027062,998.087060546875,966.9103963216146,0.019237604487589932
2021-08-31,414,1027.4854736328125,1039.1337183154053,1020.2507393885751,1036.016904489164,26485463,1001.9387512207031,969.1210001627604,-0.0053296624472274345
2021-09-01,415,1031.5576171875,1043.296968181422,1029.6921267178896,1034.242238504605,11145486,1006.6185363769531,971.6713358561198,0.003963212774473535
2021-09-02,416,1043.9796142578125,1050.0767599227504,1026.052128476792,1026.052128476792,9956770,1012.1583068847656,974.7138529459636,0.012041980848515932
2021-09-03,417,1086.796142578125,1089.753727352986,1047.6651320377116,1051.0776557907193,30664428,1023.0899658203125,978.7755920410157,0.041012801146267375
2021-09-06,418,1103.67724609375,1128.4299004209945,1097.4889922462605,1097.944051619568,33641710,1035.0681640625,983.6275390625,0.01553290709661459
2021-09-07,419,1110.638916015625,1118.4195769224002,1097.4890117544835,1105.6792381399396,17349882,1046.7710754394532,989.1491129557292,0.006307704491067989
2021-09-08,420,1106.29345703125,1116.5995103115172,1095.054658449374,1115.6895119598441,14301651,1057.1794738769531,994.8572387695312,-0.003912575835145593
2021-09-09,421,1103.67724609375,1109.2510915570197,1099.35460328716,1104.7237261918483,8963249,1066.0590454101562,1000.7458557128906,-0.0023648435420748903
2021-09-13,422,1079.0838623046875,1107.0443192185294,1077.4913349676583,1107.0443192185294,16311160,1072.6180541992187,1005.5735371907552,-0.022283130214114655
2021-09-14,423,1077.67333984375,1089.2988378614205,1076.5584984650136,1080.6536720322044,8908356,1077.0862915039063,1010.6264506022136,-0.0013071481376109029
2021-09-15,424,1082.155029296875,1090.0949179081745,1077.695905241629,1077.695905241629,9071075,1082.5532470703124,1015.2645365397135,0.004158671544918002
2021-09-16,425,1104.860107421875,1108.750437452325,1077.013388880378,1083.6338341939222,13448882,1089.88349609375,1020.428163655599,0.020981354344166814
2021-09-17,426,1087.7288818359375,1117.441211114052,1080.9264609621353,1112.9593400786748,34882133,1094.2584228515625,1024.7780721028646,-0.015505334540417248
2021-09-20,427,1089.4581298828125,1100.3783514488218,1078.3785593037167,1079.3340516110384,11779819,1094.5246215820312,1028.7230285644532,0.001589778552129939
2021-09-21,428,1094.1673583984375,1099.5819747220887,1084.7485569386888,1094.3038400919852,9915736,1093.5736328125,1033.5105122884115,0.00432254199262494
2021-09-22,429,1105.90673828125,1111.1392587944545,1091.2325487612284,1095.6689260415033,10995912,1093.1004150390625,1038.8697977701822,0.010729053277549472
2021-09-23,430,1132.9344482421875,1136.1649964932392,1112.731907489886,1113.596411926489,15748397,1095.7645141601563,1044.964687093099,0.024439411593551563
2021-09-24,431,1129.6583251953125,1140.009872555042,1124.7897556991463,1139.1453680882425,15192163,1098.3626220703125,1050.5067321777344,-0.0028917145665030564
2021-09-27,432,1148.655029296875,1151.134928281977,1126.2912870102596,1131.6149158288965,15373834,1105.3197387695313,1056.785135904948,0.01681632727159177
2021-09-28,433,1159.3934326171875,1167.0603586138618,1143.354184437372,1153.0004562253168,18035258,1113.491748046875,1062.8883666992188,0.00934867566538733
2021-09-29,434,1150.2021484375,1169.38083570803,1146.653022546889,1169.38083570803,9719875,1120.2964599609375,1068.2628194173178,-0.007927666244356146
2021-09-30,435,1146.2889404296875,1153.273457399079,1137.6892697076169,1148.9053210131074,13590654,1124.4393432617187,1073.6471252441406,-0.003402191530530896
2021-10-01,436,1148.3138427734375,1155.6395643825463,1135.2550471541776,1138.4173546931033,8958928,1130.4978393554688,1078.971523030599,0.0017664851088861067
2021-10-04,437,1163.0789794921875,1171.587662580675,1154.38820045178,1161.645680951927,10918552,1137.8599243164062,1085.1581705729166,0.012858102174479358
2021-10-05,438,1187.2174072265625,1188.4914771861918,1159.0748554855732,1162.6012346483487,13533634,1147.1649291992187,1091.9355753580728,0.020753902495008525
2021-10-06,439,1164.7625732421875,1192.1087413964174,1160.78125500237,1192.1087413964174,10258881,1153.0505126953126,1097.6406677246093,-0.018913834860989187
2021-10-07,440,1170.4730224609375,1182.4625914537355,1168.3344479778266,1180.7562090449592,6336665,1156.8043701171875,1103.249452718099,0.004902672312739664
2021-10-08,441,1215.4510498046875,1221.4344612360428,1174.6136499701672,1176.319912141792,15772493,1165.383642578125,1109.9351033528646,0.038427222567832375
2021-10-11,442,1206.987548828125,1237.6326239992216,1203.6660128198464,1229.1694349795048,14768666,1171.21689453125,1116.3848958333333,-0.006963259423670376
2021-10-12,443,1213.881103515625,1220.797380462856,1201.8005463413256,1203.5069288032655,6682011,1176.6656616210937,1122.4145670572916,0.005711371831625733
2021-10-13,444,1226.2344970703125,1237.4050535570852,1214.5633873865165,1218.9770173074653,9959762,1184.268896484375,1129.0395345052084,0.010176773918722182
2021-10-14,445,1228.7144775390625,1236.47251177523,1222.7083196035724,1228.6917305879201,8623469,1192.5114501953126,1135.6114298502605,0.0020224357369451607
2021-10-18,446,1231.9906005859375,1249.0079672854492,1211.3784935963072,1214.2450907648501,13594479,1200.8791259765626,1141.8784627278646,0.00266630133099488
2021-10-19,447,1243.0245361328125,1251.8972908980181,1232.1725560059263,1239.3616754056989,8833409,1208.873681640625,1147.086075846354,0.008956184845588355
2021-10-20,448,1228.7144775390625,1247.9842743668398,1224.6649184645307,1247.9842743668398,12710570,1213.023388671875,1151.2539835611979,-0.011512289723797586
2021-10-21,449,1193.2689208984375,1241.2726844412653,1184.4871546113602,1240.9997210618956,20831669,1215.8740234375,1154.0083170572916,-0.028847675589871224
2021-10-22,450,1195.4986572265625,1212.56163907253,1188.2639230760205,1192.1315066188683,11027475,1218.3765869140625,1156.9818237304687,0.0018685949906800392
2021-10-25,451,1183.8502197265625,1219.4322268467454,1169.3808726672285,1219.4322268467454,17198417,1215.21650390625,1159.6542561848958,-0.009743580580026112
2021-10-26,452,1210.8096923828125,1214.3815653473446,1184.464511564794,1190.8119938799573,9750178,1215.5987182617187,1164.0451171875,0.022772705708055563
2021-10-27,453,1195.4986572265625,1217.976256032517,1192.1087596672705,1206.691962726344,9896298,1213.7604736328126,1167.9726277669272,-0.012645286251482424
2021-10-28,454,1182.39404296875,1200.298779292571,1178.7085560280439,1192.1313011797695,9886181,1209.3764282226562,1171.3139282226562,-0.010961630260810096
2021-10-29,455,1154.0242919921875,1181.2794715076984,1138.303621720808,1181.2794715076984,14233025,1201.9074096679688,1172.952734375,-0.02399348266786916
2021-11-01,456,1154.7296142578125,1163.0108284889366,1134.8455291099833,1154.0243384080532,15481114,1194.1813110351563,1175.1860921223958,0.0006111849382368639
2021-11-02,457,1137.8941650390625,1159.3707786875088,1135.3688922235076,1158.0057208153316,10569130,1183.6682739257812,1176.800626627604,-0.014579559587696855
2021-11-03,458,1130.06787109375,1146.6302984409235,1119.7845647630193,1140.2828162204378,11989430,1173.80361328125,1177.9973103841146,-0.0068778751010151185
2021-11-04,459,1137.0067138671875,1139.7595760808606,1132.9799021702054,1134.3220924997154,1705656,1168.177392578125,1179.0339762369792,0.0061402000277395175
2021-11-08,460,1138.41748046875,1146.630454409684,1117.691636338527,1146.357370619063,20337183,1162.4692749023438,1179.2167439778646,0.0012407724460694602
2021-11-09,461,1147.40380859375,1150.6798507830363,1131.637644937905,1139.805123815544,15682497,1158.8246337890625,1179.808260091146,0.007893701809023268
2021-11-10,462,1160.2349853515625,1163.9205925184515,1139.190689562383,1145.1286055338035,10253470,1153.7671630859375,1180.1942586263021,0.011182790802776177
2021-11-11,463,1162.3511962890625,1169.6085579306034,1153.705909366423,1155.7534963250885,10722478,1150.4524169921874,1180.292850748698,0.001823950289568943
2021-11-12,464,1179.8917236328125,1182.4626105860948,1163.465776749054,1166.1503984605802,8712341,1150.2021850585938,1181.2825032552084,0.015090557311550956
2021-11-15,465,1172.929931640625,1184.0322480185664,1169.3808058406628,1183.031141558392,4803269,1152.0927490234376,1182.170536295573,-0.00590036513753367
2021-11-16,466,1145.6748046875,1171.6559135252794,1135.255016670807,1170.3136027722971,11337581,1151.1872680664062,1182.082568359375,-0.023236790380992467
2021-11-17,467,1121.1497802734375,1137.0524279565616,1119.7847223766223,1137.0524279565616,10202029,1149.5128295898437,1180.6849283854167,-0.02140661932488952
2021-11-18,468,1125.381103515625,1132.5248489990865,1114.8020873378032,1119.3294522857677,8505625,1149.0441528320312,1178.6237182617188,0.003774092736436696
2021-11-22,469,1075.53466796875,1114.3244768150466,1069.733232783756,1108.4548007788628,24124307,1142.8969482421876,1175.6494547526042,-0.04429293809106771
2021-11-23,470,1085.5904541015625,1092.597718814344,1050.6228528101806,1061.5658216102945,25326999,1137.6142456054688,1172.8200358072916,0.009349569504629507
2021-11-24,471,1069.9154052734375,1096.5335515396243,1066.343532034508,1082.9287078531017,16820296,1129.8654052734375,1167.96884765625,-0.014439191841547405
2021-11-25,472,1134.3221435546875,1138.4400635861748,1072.5315589664726,1079.7435455818988,42401936,1127.27412109375,1165.5466674804688,0.06019797262830284
2021-11-26,473,1097.7620849609375,1127.3378152568512,1092.7114193284249,1122.8786907081894,15763138,1120.8152099609374,1161.6760335286458,-0.032230754553710605
2021-11-29,474,1110.911865234375,1137.530130735484,1091.6193215192616,1109.819891228915,24325354,1113.9172241210938,1157.8319458007813,0.011978716020152325
2021-11-30,475,1094.48583984375,1126.5642137673601,1086.9553960411952,1122.9695939867834,32172299,1106.0728149414062,1153.3576578776042,-0.014786074309467878
2021-12-01,476,1122.5147705078125,1125.699825172228,1103.4496957163708,1107.044315866843,10104610,1103.7568115234376,1149.7084635416666,0.025609221831562445
2021-12-02,477,1129.7266845703125,1135.8010837797613,1120.057665060323,1123.7432731717324,12720411,1104.614501953125,1145.9318684895834,0.0064247832206585365
2021-12-03,478,1095.78271484375,1136.8475802217874,1092.028866217897,1136.8020863205188,19222481,1101.6546630859375,1141.5008097330729,-0.030046178593606476
2021-12-06,479,1075.0113525390625,1103.404119692969,1072.5315739182363,1099.309066908383,10332254,1101.6023315429688,1137.5588907877604,-0.01895573093398295
2021-12-07,480,1083.7703857421875,1093.8488493527543,1073.8284038337267,1081.1768723394634,11235122,1101.4203247070313,1133.8346150716145,0.008147851817971175
2021-12-08,481,1100.2645263671875,1106.4981533356588,1094.8954038300121,1102.994641711683,8744178,1104.4552368164063,1131.0484252929687,0.015219220641191855
2021-12-09,482,1117.71435546875,1126.1093048249602,1103.404235637729,1107.9543482561612,13213547,1102.7944580078124,1127.9452473958333,0.015859667092219754
2021-12-10,483,1118.851806640625,1122.0596079618992,1105.8383850496557,1110.343003210938,8364414,1104.9034301757813,1125.3903523763022,0.0010176581935354978
2021-12-13,484,1096.4197998046875,1125.7453143246432,1093.8489128488443,1125.4723509045855,12901733,1103.4542236328125,1122.5245442708333,-0.020049131353052085
2021-12-14,485,1082.996826171875,1094.758924705155,1079.925506579218,1082.9285853235253,12991523,1102.305322265625,1120.156962076823,-0.012242549464359986
2021-12-15,486,1079.8345947265625,1094.3039423247055,1074.3288697386265,1084.7486582787296,9366969,1098.0373046875,1117.6604614257812,-0.0029198898546085594
2021-12-16,487,1093.80322265625,1099.0813569765323,1077.7640971670983,1094.6222331236886,9761279,1094.4449584960937,1116.190763346354,0.012935895921379226
2021-12-17,488,1064.932861328125,1095.6689246022736,1055.6277943848347,1091.1415595298965,21049821,1091.3599731445313,1114.0195963541667,-0.026394474554586433
2021-12-20,489,1036.2216796875,1054.6495980178693,1022.4574879615027,1054.6495980178693,14325846,1087.481005859375,1110.6600952148438,-0.026960555621147853
2021-12-21,490,1051.6466064453125,1067.4582657288427,1042.9786937245733,1051.6921003499008,12836561,1084.2686279296875,1107.767732747396,0.014885740242825518
2021-12-22,491,1076.6038818359375,1079.2430094666254,1056.5379426212896,1057.8573860824001,17658543,1081.9025634765626,1105.407735188802,0.02373161786256639
2021-12-23,492,1076.2171630859375,1082.9285964305648,1072.9411209146308,1080.1984810516549,9072401,1077.7528442382813,1102.6071411132812,-0.00035920244810982993
2021-12-24,493,1079.652587890625,1088.3887407376528,1063.6133400712515,1078.3785179602155,7886494,1073.8329223632813,1099.8505208333333,0.0031921297322901054
2021-12-27,494,1078.4923095703125,1082.0186888381238,1068.413845410363,1074.5337382222722,4017223,1072.0401733398437,1096.4705403645833,-0.0010746774780389101
2021-12-28,495,1091.3009033203125,1094.2357415301187,1079.7663934022717,1080.926608302519,6374613,1072.8705810546876,1093.7495727539062,0.011876388580928543
2021-12-29,496,1093.1663818359375,1100.6740785888855,1083.884061988693,1087.9337410579972,15425312,1074.203759765625,1091.9992919921874,0.0017094080193182926
2021-12-30,497,1073.4189453125,1094.2812707813944,1067.276305271878,1092.02896140955,29333171,1072.16533203125,1090.4082641601562,-0.018064438178452158
2021-12-31,498,1077.5367431640625,1084.703115610681,1073.828388538488,1079.7435583793856,9477290,1073.4257202148438,1088.8134521484376,0.003836151643814789
2022-01-03,499,1093.7806396484375,1095.6462506930534,1075.4437086416906,1076.1034905748938,5421611,1079.1816162109376,1089.421651204427,0.015075027916613415
2022-01-04,500,1118.465087890625,1119.7846517979926,1093.848914455948,1099.2636517956478,10847728,1085.8634643554688,1090.517472330729,0.02256800618643373
2022-01-05,501,1123.6976318359375,1127.0647821675334,1107.021469888781,1120.2396140596422,11643813,1090.5728393554687,1092.310213216146,0.0046783256821907315
2022-01-06,502,1099.5364990234375,1116.5994791465537,1096.1238548571225,1115.3254092772324,14447422,1092.9047729492188,1091.1506917317708,-0.021501453885797273
2022-01-07,503,1108.4091796875,1118.4421482661342,1097.284116906681,1106.11137689842,13112115,1095.7804321289063,1091.505594889323,0.008069473520836201
2022-01-10,504,1109.3193359375,1117.9646215781718,1099.3318598320666,1115.6895654128748,9246731,1098.863134765625,1091.452510579427,0.0008211374162894192
2022-01-11,505,1117.3048095703125,1126.1319502273575,1107.9542483452858,1108.409307707792,16205164,1101.463525390625,1092.2131429036458,0.0071985346095710945
